ID	Author	Work	Subdoc	TextURN
urn:cite2:gagdt:sentences.v1:Soph_Aj_486	Sophocles	Ajax	901-903	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:901.1-903.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_487	Sophocles	Ajax	905	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:905.1-905.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_488	Sophocles	Ajax	906	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:906.1-906.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_489	Sophocles	Ajax	907	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:907.1-907.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_490	Sophocles	Ajax	907-910	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:907.7-910.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_491	Sophocles	Ajax	911	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:911.1-911.11
urn:cite2:gagdt:sentences.v1:Soph_Aj_492	Sophocles	Ajax	912	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:912.1-912.12
urn:cite2:gagdt:sentences.v1:Soph_Aj_493	Sophocles	Ajax	912-913	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:912.13-913.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_494	Sophocles	Ajax	915	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:915.1-915.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_495	Sophocles	Ajax	915-920	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:915.4-920.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_496	Sophocles	Ajax	921	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:921.1-921.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_497	Sophocles	Ajax	921	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:921.6-921.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_498	Sophocles	Ajax	922	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:922.1-922.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_499	Sophocles	Ajax	922-923	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:922.4-923.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_500	Sophocles	Ajax	924-925	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:924.1-925.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_501	Sophocles	Ajax	926-930	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:926.1-930.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_502	Sophocles	Ajax	930-933	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:930.5-933.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_503	Sophocles	Ajax	934-935	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:934.1-935.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_504	Sophocles	Ajax	936	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:936.1-936.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_505	Sophocles	Ajax	937	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:937.1-937.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_506	Sophocles	Ajax	938	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:938.1-938.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_507	Sophocles	Ajax	939	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:939.1-939.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_508	Sophocles	Ajax	940-941	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:940.1-941.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_509	Sophocles	Ajax	942	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:942.1-942.11
urn:cite2:gagdt:sentences.v1:Soph_Aj_510	Sophocles	Ajax	943	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:943.1-943.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_511	Sophocles	Ajax	944-945	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:944.1-945.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_512	Sophocles	Ajax	946-948	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:946.1-948.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_513	Sophocles	Ajax	949	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:949.1-949.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_514	Sophocles	Ajax	950	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:950.1-950.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_515	Sophocles	Ajax	951	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:951.1-951.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_516	Sophocles	Ajax	952-953	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:952.1-953.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_517	Sophocles	Ajax	955-960	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:955.1-960.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_518	Sophocles	Ajax	961-962	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:961.1-962.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_519	Sophocles	Ajax	962-963	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:962.4-963.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_520	Sophocles	Ajax	964-965	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:964.1-965.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_521	Sophocles	Ajax	966-967	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:966.1-967.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_522	Sophocles	Ajax	967-968	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:967.5-968.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_523	Sophocles	Ajax	969	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:969.1-969.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_524	Sophocles	Ajax	970	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:970.1-970.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_525	Sophocles	Ajax	971	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:971.1-971.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_526	Sophocles	Ajax	972-973	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:972.1-973.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_527	Sophocles	Ajax	974	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:974.1-974.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_528	Sophocles	Ajax	975	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:975.1-975.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_529	Sophocles	Ajax	975-976	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:975.3-976.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_530	Sophocles	Ajax	977-978	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:977.1-978.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_531	Sophocles	Ajax	979	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:979.1-979.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_532	Sophocles	Ajax	980	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:980.1-980.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_533	Sophocles	Ajax	981-982	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:981.1-982.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_534	Sophocles	Ajax	983	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:983.1-983.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_535	Sophocles	Ajax	984	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:984.1-984.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_536	Sophocles	Ajax	985	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:985.1-985.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_537	Sophocles	Ajax	986	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:986.1-986.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_538	Sophocles	Ajax	986-987	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:986.4-987.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_539	Sophocles	Ajax	985	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:985.6-985.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_540	Sophocles	Ajax	986-988	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:986.7-988.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_541	Sophocles	Ajax	989	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:989.1-989.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_542	Sophocles	Ajax	989-990	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:989.7-990.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_543	Sophocles	Ajax	990-991	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:990.6-991.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_544	Sophocles	Ajax	992-995	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:992.1-995.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_545	Sophocles	Ajax	996-997	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:996.1-997.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_546	Sophocles	Ajax	998-999	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:998.1-999.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_547	Sophocles	Ajax	1000-1001	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1000.1-1001.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_548	Sophocles	Ajax	1002	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1002.1-1002.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_549	Sophocles	Ajax	1003	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1003.1-1003.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_550	Sophocles	Ajax	1004-1005	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1004.1-1005.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_551	Sophocles	Ajax	1006-1007	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1006.1-1007.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_552	Sophocles	Ajax	1008-1010	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1008.1-1010.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_553	Sophocles	Ajax	1010	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1010.5-1010.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_554	Sophocles	Ajax	1010-1011	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1010.9-1011.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_555	Sophocles	Ajax	1012	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1012.1-1012.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_556	Sophocles	Ajax	1012-1016	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1012.5-1016.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_557	Sophocles	Ajax	1017-1018	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1017.1-1018.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_558	Sophocles	Ajax	1019-1020	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1019.1-1020.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_559	Sophocles	Ajax	1021	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1021.1-1021.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_560	Sophocles	Ajax	1021-1022	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1021.6-1022.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_561	Sophocles	Ajax	1023	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1023.1-1023.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_562	Sophocles	Ajax	1024	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1024.1-1024.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_563	Sophocles	Ajax	1024	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1024.6-1024.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_564	Sophocles	Ajax	1025-1026	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1025.1-1026.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_565	Sophocles	Ajax	1026-1027	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1026.5-1027.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_566	Sophocles	Ajax	1028	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1028.1-1028.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_567	Sophocles	Ajax	1029-1031	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1029.1-1031.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_568	Sophocles	Ajax	1032-1033	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1032.1-1033.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_569	Sophocles	Ajax	1034-1035	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1034.1-1035.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_570	Sophocles	Ajax	1036-1037	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1036.1-1037.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_571	Sophocles	Ajax	1038-1039	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1038.1-1039.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_572	Sophocles	Ajax	1040-1041	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1040.1-1041.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_573	Sophocles	Ajax	1042-1043	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1042.1-1043.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_574	Sophocles	Ajax	1044	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1044.1-1044.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_575	Sophocles	Ajax	1045	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1045.1-1045.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_576	Sophocles	Ajax	1046	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1046.1-1046.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_577	Sophocles	Ajax	1046	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1046.3-1046.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_578	Sophocles	Ajax	1047-1048	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1047.1-1048.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_579	Sophocles	Ajax	1049	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1049.1-1049.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_580	Sophocles	Ajax	1050	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1050.1-1050.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_581	Sophocles	Ajax	1051	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1051.1-1051.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_582	Sophocles	Ajax	1052-1054	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1052.1-1054.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_583	Sophocles	Ajax	1055-1056	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1055.1-1056.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_584	Sophocles	Ajax	1057-1060	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1057.1-1060.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_585	Sophocles	Ajax	1060-1061	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1060.6-1061.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_586	Sophocles	Ajax	1062-1065	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1062.1-1065.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_587	Sophocles	Ajax	1066	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1066.1-1066.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_588	Sophocles	Ajax	1067-1069	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1067.1-1069.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_589	Sophocles	Ajax	1069-1070	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1069.4-1070.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_590	Sophocles	Ajax	1071-1072	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1071.1-1072.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_591	Sophocles	Ajax	1073-1076	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1073.1-1076.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_592	Sophocles	Ajax	1077-1078	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1077.1-1078.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_593	Sophocles	Ajax	1079-1080	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1079.1-1080.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_594	Sophocles	Ajax	1081-1083	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1081.1-1083.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_595	Sophocles	Ajax	1084-1086	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1084.1-1086.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_596	Sophocles	Ajax	1087	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1087.1-1087.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_597	Sophocles	Ajax	1087-1088	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1087.5-1088.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_598	Sophocles	Ajax	1089-1090	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1089.1-1090.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_599	Sophocles	Ajax	1091-1092	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1091.1-1092.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_600	Sophocles	Ajax	1093-1096	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1093.1-1096.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_601	Sophocles	Ajax	1097-1098	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1097.1-1098.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_602	Sophocles	Ajax	1099	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1099.1-1099.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_603	Sophocles	Ajax	1100	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1100.1-1100.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_604	Sophocles	Ajax	1100-1101	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1100.6-1101.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_605	Sophocles	Ajax	1102	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1102.1-1102.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_606	Sophocles	Ajax	1103-1104	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1103.1-1104.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_607	Sophocles	Ajax	1105-1106	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1105.1-1106.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_608	Sophocles	Ajax	1107-1108	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1107.1-1108.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_609	Sophocles	Ajax	1108-1110	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1108.4-1110.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_610	Sophocles	Ajax	1111-1114	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1111.1-1114.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_611	Sophocles	Ajax	1114	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1114.5-1114.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_612	Sophocles	Ajax	1115-1117	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1115.1-1117.11
urn:cite2:gagdt:sentences.v1:Soph_Aj_613	Sophocles	Ajax	1118	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1118.1-1118.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_614	Sophocles	Ajax	1119	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1119.1-1119.11
urn:cite2:gagdt:sentences.v1:Soph_Aj_615	Sophocles	Ajax	1120	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1120.1-1120.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_616	Sophocles	Ajax	1121	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1121.1-1121.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_617	Sophocles	Ajax	1122	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1122.1-1122.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_618	Sophocles	Ajax	1123	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1123.1-1123.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_619	Sophocles	Ajax	1124	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1124.1-1124.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_620	Sophocles	Ajax	1125	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1125.1-1125.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_621	Sophocles	Ajax	1126	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1126.1-1126.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_622	Sophocles	Ajax	1127	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1127.1-1127.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_623	Sophocles	Ajax	1127	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1127.3-1127.11
urn:cite2:gagdt:sentences.v1:Soph_Aj_624	Sophocles	Ajax	1128	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1128.1-1128.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_625	Sophocles	Ajax	1129	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1129.1-1129.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_626	Sophocles	Ajax	1130	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1130.1-1130.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_627	Sophocles	Ajax	1131	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1131.1-1131.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_628	Sophocles	Ajax	1132	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1132.1-1132.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_629	Sophocles	Ajax	1132	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1132.7-1132.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_630	Sophocles	Ajax	1133	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1133.1-1133.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_631	Sophocles	Ajax	1134	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1134.1-1134.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_632	Sophocles	Ajax	1134	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1134.4-1134.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_633	Sophocles	Ajax	1135	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1135.1-1135.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_634	Sophocles	Ajax	1136	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1136.1-1136.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_635	Sophocles	Ajax	1137	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1137.1-1137.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_636	Sophocles	Ajax	1138	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1138.1-1138.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_637	Sophocles	Ajax	1139	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1139.1-1139.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_638	Sophocles	Ajax	1140	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1140.1-1140.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_639	Sophocles	Ajax	1140	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1140.5-1140.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_640	Sophocles	Ajax	1141	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1141.1-1141.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_641	Sophocles	Ajax	1142-1146	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1142.1-1146.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_642	Sophocles	Ajax	1147-1149	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1147.1-1149.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_643	Sophocles	Ajax	1150-1151	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1150.1-1151.8
