ID	Author	Work	Subdoc	TextURN
urn:cite2:gagdt:sentences.v1:Aesch_Ag_303	Aeschylus	Agamemnon	737-742	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:737.1-742.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_304	Aeschylus	Agamemnon	743-749	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:743.1-749.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_305	Aeschylus	Agamemnon	750-756	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:750.1-756.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_306	Aeschylus	Agamemnon	757-758	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:757.1-757.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_307	Aeschylus	Agamemnon	758-760	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:758.3-760.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_308	Aeschylus	Agamemnon	761-762	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:761.1-762.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_309	Aeschylus	Agamemnon	763-771	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:763.1-771.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_310	Aeschylus	Agamemnon	772-775	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:772.1-775.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_311	Aeschylus	Agamemnon	776-780	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:776.1-780.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_312	Aeschylus	Agamemnon	781	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:781.1-781.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_313	Aeschylus	Agamemnon	782-785	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:782.1-785.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_314	Aeschylus	Agamemnon	785-787	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:785.5-787.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_315	Aeschylus	Agamemnon	788-789	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:788.1-789.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_316	Aeschylus	Agamemnon	790-791	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:790.1-791.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_317	Aeschylus	Agamemnon	791-792	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:791.5-792.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_318	Aeschylus	Agamemnon	793-794	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:793.1-794.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_319	Aeschylus	Agamemnon	795-798	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:795.1-798.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_320	Aeschylus	Agamemnon	799-804	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:799.1-804.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_321	Aeschylus	Agamemnon	805-807	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:805.1-807.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_322	Aeschylus	Agamemnon	808-809	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:808.1-809.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_323	Aeschylus	Agamemnon	810-813	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:810.1-813.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_324	Aeschylus	Agamemnon	813-816	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:813.3-816.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_325	Aeschylus	Agamemnon	816-817	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:816.4-817.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_326	Aeschylus	Agamemnon	818	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:818.1-818.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_327	Aeschylus	Agamemnon	819	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:819.1-819.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_328	Aeschylus	Agamemnon	819-820	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:819.5-820.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_329	Aeschylus	Agamemnon	821-826	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:821.1-826.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_330	Aeschylus	Agamemnon	827-828	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:827.1-828.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_331	Aeschylus	Agamemnon	829	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:829.1-829.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_332	Aeschylus	Agamemnon	830-831	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:830.1-831.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_333	Aeschylus	Agamemnon	832-833	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:832.1-833.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_334	Aeschylus	Agamemnon	834-837	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:834.1-837.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_335	Aeschylus	Agamemnon	838-840	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:838.1-840.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_336	Aeschylus	Agamemnon	841-842	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:841.1-842.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_337	Aeschylus	Agamemnon	843-844	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:843.1-844.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_338	Aeschylus	Agamemnon	845-846	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:845.1-846.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_339	Aeschylus	Agamemnon	846-847	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:846.3-847.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_340	Aeschylus	Agamemnon	848-850	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:848.1-850.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_341	Aeschylus	Agamemnon	851-853	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:851.1-853.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_342	Aeschylus	Agamemnon	854	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:854.1-854.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_343	Aeschylus	Agamemnon	855-857	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:855.1-857.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_344	Aeschylus	Agamemnon	857-858	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:857.5-858.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_345	Aeschylus	Agamemnon	859-860	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:859.1-860.14
urn:cite2:gagdt:sentences.v1:Aesch_Ag_346	Aeschylus	Agamemnon	861-863	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:861.1-863.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_347	Aeschylus	Agamemnon	864-865	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:864.1-865.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_348	Aeschylus	Agamemnon	866-868	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:866.1-868.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_349	Aeschylus	Agamemnon	869-873	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:869.1-873.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_350	Aeschylus	Agamemnon	874-876	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:874.1-876.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_351	Aeschylus	Agamemnon	877-879	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:877.1-879.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_352	Aeschylus	Agamemnon	879	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:879.6-879.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_353	Aeschylus	Agamemnon	880-885	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:880.1-885.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_354	Aeschylus	Agamemnon	886	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:886.1-886.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_355	Aeschylus	Agamemnon	887-888	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:887.1-888.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_356	Aeschylus	Agamemnon	889-891	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:889.1-891.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_357	Aeschylus	Agamemnon	891-894	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:891.4-894.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_358	Aeschylus	Agamemnon	895-901	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:895.1-901.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_359	Aeschylus	Agamemnon	902	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:902.1-902.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_360	Aeschylus	Agamemnon	903	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:903.1-903.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_361	Aeschylus	Agamemnon	904	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:904.1-904.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_362	Aeschylus	Agamemnon	904-905	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:904.5-905.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_363	Aeschylus	Agamemnon	906-908	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:906.1-908.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_364	Aeschylus	Agamemnon	909-910	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:909.1-910.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_365	Aeschylus	Agamemnon	910-911	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:910.6-911.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_366	Aeschylus	Agamemnon	912-913	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:912.1-913.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_367	Aeschylus	Agamemnon	914-915	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:914.1-915.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_368	Aeschylus	Agamemnon	916	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:916.1-916.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_369	Aeschylus	Agamemnon	916-917	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:916.5-917.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_370	Aeschylus	Agamemnon	918-922	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:918.1-922.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_371	Aeschylus	Agamemnon	922	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:922.3-922.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_372	Aeschylus	Agamemnon	923-924	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:923.1-924.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_373	Aeschylus	Agamemnon	925	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:925.1-925.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_374	Aeschylus	Agamemnon	926-927	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:926.1-927.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_375	Aeschylus	Agamemnon	927-928	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:927.4-928.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_376	Aeschylus	Agamemnon	928-929	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:928.5-929.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_377	Aeschylus	Agamemnon	930	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:930.1-930.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_378	Aeschylus	Agamemnon	931	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:931.1-931.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_379	Aeschylus	Agamemnon	932	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:932.1-932.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_380	Aeschylus	Agamemnon	933	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:933.1-933.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_381	Aeschylus	Agamemnon	934	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:934.1-934.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_382	Aeschylus	Agamemnon	935	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:935.1-935.11
urn:cite2:gagdt:sentences.v1:Aesch_Ag_383	Aeschylus	Agamemnon	936	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:936.1-936.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_384	Aeschylus	Agamemnon	937	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:937.1-937.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_385	Aeschylus	Agamemnon	938	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:938.1-938.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_386	Aeschylus	Agamemnon	939	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:939.1-939.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_387	Aeschylus	Agamemnon	940	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:940.1-940.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_388	Aeschylus	Agamemnon	941	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:941.1-941.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_389	Aeschylus	Agamemnon	942	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:942.1-942.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_390	Aeschylus	Agamemnon	943	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:943.1-943.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_391	Aeschylus	Agamemnon	943	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:943.3-943.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_392	Aeschylus	Agamemnon	944-945	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:944.1-945.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_393	Aeschylus	Agamemnon	946-947	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:946.1-947.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_394	Aeschylus	Agamemnon	948-949	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:948.1-949.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_395	Aeschylus	Agamemnon	950	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:950.1-950.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_396	Aeschylus	Agamemnon	950-951	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:950.5-951.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_397	Aeschylus	Agamemnon	951-952	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:951.4-952.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_398	Aeschylus	Agamemnon	953	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:953.1-953.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_399	Aeschylus	Agamemnon	954-955	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:954.1-955.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_400	Aeschylus	Agamemnon	956-957	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:956.1-957.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_401	Aeschylus	Agamemnon	958	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:958.1-958.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_402	Aeschylus	Agamemnon	959-960	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:959.1-960.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_403	Aeschylus	Agamemnon	961-962	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:961.1-962.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_404	Aeschylus	Agamemnon	962	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:962.3-962.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_405	Aeschylus	Agamemnon	963-965	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:963.1-965.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_406	Aeschylus	Agamemnon	966-967	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:966.1-967.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_407	Aeschylus	Agamemnon	968-969	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:968.1-969.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_408	Aeschylus	Agamemnon	970-972	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:970.1-972.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_409	Aeschylus	Agamemnon	973	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:973.1-973.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_410	Aeschylus	Agamemnon	974	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:974.1-974.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_411	Aeschylus	Agamemnon	975-983	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:975.1-983.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_412	Aeschylus	Agamemnon	984-987	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:984.1-987.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_413	Aeschylus	Agamemnon	988-989	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:988.1-989.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_414	Aeschylus	Agamemnon	990-993	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:990.1-993.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_415	Aeschylus	Agamemnon	995-997	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:995.1-997.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_416	Aeschylus	Agamemnon	998-1000	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:998.1-1000.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_417	Aeschylus	Agamemnon	1001-1002	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1001.1-1002.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_418	Aeschylus	Agamemnon	1002-1003	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1002.4-1003.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_419	Aeschylus	Agamemnon	1005-1007	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1005.1-1007.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_420	Aeschylus	Agamemnon	1008-1013	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1008.1-1013.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_421	Aeschylus	Agamemnon	1014-1016	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1014.1-1016.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_422	Aeschylus	Agamemnon	1017-1021	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1017.1-1021.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_423	Aeschylus	Agamemnon	1022-1024	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1022.1-1024.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_424	Aeschylus	Agamemnon	1025-1029	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1025.1-1029.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_425	Aeschylus	Agamemnon	1030-1033	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1030.1-1033.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_426	Aeschylus	Agamemnon	1035-1038	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1035.1-1038.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_427	Aeschylus	Agamemnon	1039	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1039.1-1039.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_428	Aeschylus	Agamemnon	1040-1041	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1040.1-1041.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_429	Aeschylus	Agamemnon	1042-1043	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1042.1-1043.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_430	Aeschylus	Agamemnon	1044-1045	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1044.1-1045.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_431	Aeschylus	Agamemnon	1046	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1046.1-1046.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_432	Aeschylus	Agamemnon	1047	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1047.1-1047.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_433	Aeschylus	Agamemnon	1048-1049	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1048.1-1049.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_434	Aeschylus	Agamemnon	1049	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1049.7-1049.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_435	Aeschylus	Agamemnon	1050-1052	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1050.1-1052.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_436	Aeschylus	Agamemnon	1053	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1053.1-1053.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_437	Aeschylus	Agamemnon	1053	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1053.3-1053.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_438	Aeschylus	Agamemnon	1054	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1054.1-1054.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_439	Aeschylus	Agamemnon	1055-1056	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1055.1-1056.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_440	Aeschylus	Agamemnon	1056-1058	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1056.3-1058.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_441	Aeschylus	Agamemnon	1059	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1059.1-1059.11
urn:cite2:gagdt:sentences.v1:Aesch_Ag_442	Aeschylus	Agamemnon	1060-1061	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1060.1-1061.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_443	Aeschylus	Agamemnon	1062-1063	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1062.1-1063.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_444	Aeschylus	Agamemnon	1063	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1063.3-1063.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_445	Aeschylus	Agamemnon	1064-1067	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1064.1-1067.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_446	Aeschylus	Agamemnon	1068	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1068.1-1068.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_447	Aeschylus	Agamemnon	1069	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1069.1-1069.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_448	Aeschylus	Agamemnon	1070-1071	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1070.1-1071.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_449	Aeschylus	Agamemnon	1072	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1072.1-1072.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_450	Aeschylus	Agamemnon	1073	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1073.1-1073.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_451	Aeschylus	Agamemnon	1074	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1074.1-1074.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_452	Aeschylus	Agamemnon	1075	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1075.1-1075.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_453	Aeschylus	Agamemnon	1076	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1076.1-1076.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_454	Aeschylus	Agamemnon	1077	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1077.1-1077.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_455	Aeschylus	Agamemnon	1078-1079	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1078.1-1079.6
